date,sum_weights,min_weight,max_weight,turnover,turnover_cap_pass,fully_invested_pass,long_only_pass,no_leverage_pass,period
2021-01-15,1.0,0.09999999999999999,0.39999999999999997,0.2000000000000001,True,True,True,True,train
2021-01-22,1.0,0.10000000000000002,0.4000000000000001,0.2000000000000001,True,True,True,True,train
2021-01-29,1.0,0.09999999999999999,0.39999999999999997,0.2000000000000001,True,True,True,True,train
2021-02-05,1.0,0.0,0.44444444444444453,0.20000000000000023,True,True,True,True,train
2021-02-12,1.0,0.0,0.44444444444444453,0.0,True,True,True,True,train
2021-02-19,1.0,0.0,0.5158730158730159,0.24999999999999997,True,True,True,True,train
2021-02-26,1.0,0.0,0.5119047619047619,0.24999999999999994,True,True,True,True,train
2021-03-05,1.0,0.0,0.5714285714285715,0.11904761904761922,True,True,True,True,train
2021-03-12,1.0,0.0,0.5714285714285715,0.0,True,True,True,True,train
2021-03-19,1.0,0.0,0.5714285714285715,0.0,True,True,True,True,train
2021-03-26,1.0,0.0,0.5714285714285715,0.0,True,True,True,True,train
2021-04-01,1.0,0.0,0.5714285714285715,0.0,True,True,True,True,train
2021-04-09,1.0,0.0,0.5714285714285715,0.0,True,True,True,True,train
2021-04-16,1.0,0.0,0.5714285714285715,0.0,True,True,True,True,train
2021-04-23,1.0,0.0,0.5714285714285715,0.0,True,True,True,True,train
2021-04-30,1.0,0.0,0.5714285714285715,0.0,True,True,True,True,train
2021-05-07,1.0,0.0,0.5,0.2500000000000001,True,True,True,True,train
2021-05-14,1.0,0.0,0.44444444444444453,0.19444444444444436,True,True,True,True,train
2021-05-21,0.9999999999999999,0.0,0.44444444444444436,0.2222222222222224,True,True,True,True,train
2021-05-28,0.9999999999999999,0.0,0.44444444444444436,0.0,True,True,True,True,train
2021-06-04,0.9999999999999999,0.0,0.44444444444444436,0.0,True,True,True,True,train
2021-06-11,1.0,0.07031250000000001,0.4131944444444445,0.24999999999999997,True,True,True,True,train
2021-06-18,1.0,0.13781342182890857,0.42646878072763034,0.25,True,True,True,True,train
2021-06-25,1.0,0.08395507468574265,0.4831199735197555,0.24999999999999997,True,True,True,True,train
2021-07-02,1.0,0.0,0.44444444444444453,0.24526120752210728,True,True,True,True,train
2021-07-09,1.0,0.10000000000000002,0.4000000000000001,0.2,True,True,True,True,train
2021-07-16,1.0,0.1,0.4,0.20000000000000012,True,True,True,True,train
2021-07-23,0.9999999999999999,0.029687500000000012,0.43124999999999997,0.24999999999999994,True,True,True,True,train
2021-07-30,1.0,0.0,0.44444444444444453,0.10555555555555571,True,True,True,True,train
2021-08-06,0.9999999999999999,0.0,0.44444444444444436,0.2222222222222224,True,True,True,True,train
2021-08-13,0.9999999999999999,0.0,0.44444444444444436,0.0,True,True,True,True,train
2021-08-20,0.9999999999999999,0.0,0.44444444444444436,0.0,True,True,True,True,train
2021-08-27,0.9999999999999999,0.0,0.44444444444444436,0.0,True,True,True,True,train
2021-09-03,0.9999999999999999,0.0,0.44444444444444436,0.0,True,True,True,True,train
2021-09-10,0.9999999999999999,0.0,0.44444444444444436,0.0,True,True,True,True,train
2021-09-17,1.0,0.0,0.44444444444444453,0.2222222222222224,True,True,True,True,train
2021-09-24,0.9999999999999999,0.0,0.44444444444444436,0.2222222222222224,True,True,True,True,train
2021-10-01,1.0,0.0,0.44444444444444453,0.2222222222222224,True,True,True,True,train
2021-10-08,1.0,0.0,0.5694444444444444,0.24999999999999997,True,True,True,True,train
2021-10-15,1.0,0.0,0.6944444444444444,0.24999999999999997,True,True,True,True,train
2021-10-22,1.0,0.0,0.8194444444444444,0.24999999999999997,True,True,True,True,train
2021-10-29,1.0,0.0,0.9444444444444444,0.24999999999999997,True,True,True,True,train
2021-11-05,1.0,0.02552083333333335,0.8272569444444444,0.24999999999999997,True,True,True,True,train
2021-11-12,1.0,0.017047513175230577,0.7423178798858147,0.25,True,True,True,True,train
2021-11-19,1.0,0.008574193017127803,0.6573788153271849,0.25,True,True,True,True,train
2021-11-26,1.0,0.0054460323105315015,0.7823788153271849,0.24999999999999997,True,True,True,True,train
2021-12-03,1.0,0.003778617728841722,0.7177920680162356,0.24999999999999997,True,True,True,True,train
2021-12-10,1.0,0.0021049326102661444,0.8427920680162356,0.25000000000000006,True,True,True,True,train
2021-12-17,1.0,0.0013625275786519888,0.7470827686873511,0.25,True,True,True,True,train
2021-12-23,0.9999999999999999,0.000620122547037833,0.6513734693584665,0.25000000000000006,True,True,True,True,train
2021-12-31,1.0,0.0,0.5714285714285715,0.20882217948117449,True,True,True,True,train
2022-01-07,1.0,0.0,0.5714285714285715,0.0,True,True,True,True,train
2022-01-14,1.0,0.0,0.5714285714285715,0.0,True,True,True,True,train
2022-01-21,1.0,0.0,0.5535714285714286,0.25,True,True,True,True,train
2022-01-28,1.0,0.0375,0.484375,0.25000000000000006,True,True,True,True,train
2022-02-04,1.0,0.028409090909090908,0.609375,0.25,True,True,True,True,train
2022-02-11,1.0,0.019318181818181818,0.734375,0.25,True,True,True,True,train
2022-02-18,1.0,0.010227272727272727,0.859375,0.25,True,True,True,True,train
2022-02-25,1.0,0.0011363636363636367,0.984375,0.25,True,True,True,True,train
2022-03-04,1.0,0.0,1.0,0.03125,True,True,True,True,train
2022-03-11,1.0,0.0,1.0,0.0,True,True,True,True,train
2022-03-18,1.0,0.0,1.0,0.0,True,True,True,True,train
2022-03-25,1.0,0.0,1.0,0.0,True,True,True,True,train
2022-04-01,1.0,0.0,1.0,0.0,True,True,True,True,train
2022-04-08,1.0,0.0,1.0,0.0,True,True,True,True,train
2022-04-14,1.0,0.0,1.0,0.0,True,True,True,True,train
2022-04-22,1.0,0.0,1.0,0.0,True,True,True,True,train
2022-04-29,1.0,0.0,1.0,0.0,True,True,True,True,train
2022-05-06,1.0,0.0,1.0,0.0,True,True,True,True,train
2022-05-13,1.0,0.0,0.875,0.25,True,True,True,True,train
2022-05-20,1.0,0.0,0.75,0.25,True,True,True,True,train
2022-05-27,1.0,0.0,0.625,0.24999999999999994,True,True,True,True,train
2022-06-03,1.0,0.0,0.5,0.25,True,True,True,True,train
2022-06-10,1.0,0.0,0.4375,0.25,True,True,True,True,train
2022-06-17,1.0,0.0,0.525,0.25,True,True,True,True,train
2022-06-24,1.0,0.0,0.6125,0.2500000000000001,True,True,True,True,train
2022-07-01,1.0,0.0,0.7,0.24999999999999986,True,True,True,True,train
2022-07-08,1.0,0.0,0.7,0.0,True,True,True,True,train
2022-07-15,1.0,0.0,0.7,0.0,True,True,True,True,train
2022-07-22,1.0,0.0,0.7,0.0,True,True,True,True,train
2022-07-29,1.0,0.0,0.7,0.0,True,True,True,True,train
2022-08-05,1.0,0.0,0.7,0.0,True,True,True,True,train
2022-08-12,1.0,0.0,0.7,0.0,True,True,True,True,train
2022-08-19,1.0,0.0,0.7,0.0,True,True,True,True,train
2022-08-26,1.0,0.0,0.7,0.0,True,True,True,True,train
2022-09-02,1.0,0.0,0.7,0.0,True,True,True,True,train
2022-09-09,1.0,0.0,0.7,0.0,True,True,True,True,train
2022-09-16,1.0,0.0,0.7,0.0,True,True,True,True,train
2022-09-23,1.0,0.0,0.7,0.0,True,True,True,True,train
2022-09-30,1.0,0.0,0.7,0.0,True,True,True,True,train
2022-10-07,1.0,0.0,0.7,0.0,True,True,True,True,train
2022-10-14,1.0,0.0,0.7,0.0,True,True,True,True,train
2022-10-21,1.0,0.0,0.7,0.0,True,True,True,True,train
2022-10-28,1.0,0.0,0.7,0.0,True,True,True,True,train
2022-11-04,1.0,0.0,0.7,0.0,True,True,True,True,train
2022-11-11,1.0,0.0,0.7,0.0,True,True,True,True,train
2022-11-18,1.0,0.0,0.7,0.0,True,True,True,True,train
2022-11-25,1.0,0.0,0.7,0.0,True,True,True,True,train
2022-12-02,1.0,0.053571428571428575,0.6124999999999999,0.25,True,True,True,True,train
2022-12-09,1.0,0.04635989010989011,0.5300480769230769,0.24999999999999997,True,True,True,True,train
2022-12-16,1.0,0.03914835164835165,0.4475961538461538,0.25,True,True,True,True,train
2022-12-23,1.0,0.11527617119722385,0.3703007518796993,0.25000000000000006,True,True,True,True,train
2022-12-30,1.0,0.11682692307692308,0.41917293233082714,0.25000000000000006,True,True,True,True,train
2023-01-06,1.0,0.07932692307692307,0.46804511278195493,0.24999999999999992,True,True,True,True,train
2023-01-13,1.0,0.1,0.4,0.1360902255639099,True,True,True,True,train
2023-01-20,1.0,0.1,0.4,0.0,True,True,True,True,train
2023-01-27,1.0,0.1,0.4,0.0,True,True,True,True,train
2023-02-03,1.0,0.1,0.4,0.0,True,True,True,True,train
2023-02-10,0.9999999999999999,0.0,0.44444444444444436,0.1999999999999998,True,True,True,True,train
2023-02-17,1.0000000000000002,0.0,0.5158730158730159,0.2500000000000001,True,True,True,True,train
2023-02-24,1.0,0.0,0.6408730158730158,0.24999999999999994,True,True,True,True,train
2023-03-03,1.0,0.0,0.5795541578110939,0.25000000000000006,True,True,True,True,train
2023-03-10,1.0,0.0,0.7045541578110939,0.25,True,True,True,True,train
2023-03-17,1.0,0.0,0.665181089043812,0.25,True,True,True,True,train
2023-03-24,1.0,0.06773778897708467,0.5753671857919957,0.25,True,True,True,True,train
2023-03-31,1.0,0.09073397472102265,0.4503671857919958,0.25,True,True,True,True,train
2023-04-06,1.0,0.09999999999999999,0.39999999999999997,0.2253147981239918,True,True,True,True,train
2023-04-14,1.0,0.1,0.3375,0.25,True,True,True,True,train
2023-04-21,1.0,0.1,0.4,0.14999999999999997,True,True,True,True,train
2023-04-28,1.0,0.09999999999999999,0.3625,0.24999999999999994,True,True,True,True,train
2023-05-05,1.0,0.09999999999999999,0.39999999999999997,0.15,True,True,True,True,train
2023-05-12,1.0,0.09999999999999999,0.39999999999999997,0.0,True,True,True,True,train
2023-05-19,1.0,0.1,0.4,0.20000000000000012,True,True,True,True,train
2023-05-26,1.0,0.1,0.4,0.0,True,True,True,True,train
2023-06-02,1.0,0.09999999999999999,0.39999999999999997,0.20000000000000012,True,True,True,True,train
2023-06-09,1.0,0.04886363636363635,0.3659090909090909,0.25,True,True,True,True,train
2023-06-16,0.9999999999999999,0.0,0.44444444444444436,0.23888888888888882,True,True,True,True,train
2023-06-23,1.0,0.0,0.44444444444444453,0.2222222222222224,True,True,True,True,train
2023-06-30,1.0,0.07031249999999999,0.4131944444444445,0.25000000000000006,True,True,True,True,train
2023-07-07,1.0,0.041951155462184864,0.47701997465652934,0.25,True,True,True,True,train
2023-07-14,0.9999999999999999,0.0,0.44444444444444436,0.1585550887021476,True,True,True,True,train
2023-07-21,0.9999999999999999,0.0,0.44444444444444436,0.0,True,True,True,True,train
2023-07-28,1.0000000000000002,0.0,0.5158730158730159,0.2500000000000001,True,True,True,True,train
2023-08-04,1.0,0.0,0.6408730158730158,0.24999999999999994,True,True,True,True,train
2023-08-11,1.0,0.0,0.7658730158730158,0.25,True,True,True,True,train
2023-08-18,1.0,0.0,0.6408730158730158,0.25,True,True,True,True,train
2023-08-25,1.0,0.0,0.5158730158730158,0.25,True,True,True,True,train
2023-09-01,0.9999999999999999,0.0,0.44444444444444436,0.14285714285714277,True,True,True,True,train
2023-09-08,0.9999999999999999,0.0,0.44444444444444436,0.0,True,True,True,True,train
2023-09-15,0.9999999999999999,0.0,0.44444444444444436,0.0,True,True,True,True,train
2023-09-22,0.9999999999999999,0.0,0.44444444444444436,0.0,True,True,True,True,train
2023-09-29,1.0,0.0,0.4920634920634921,0.25000000000000006,True,True,True,True,train
2023-10-06,1.0,0.0,0.5396825396825398,0.25000000000000006,True,True,True,True,train
2023-10-13,1.0,0.0,0.453968253968254,0.25,True,True,True,True,train
2023-10-20,1.0,0.0,0.36272026584526584,0.24999999999999994,True,True,True,True,train
2023-10-27,0.9999999999999998,0.0,0.40828962703962696,0.24999999999999983,True,True,True,True,train
2023-11-03,1.0,0.0,0.44444444444444453,0.10881757131757142,True,True,True,True,train
2023-11-10,1.0,0.0,0.39583333333333337,0.25,True,True,True,True,train
2023-11-17,1.0,0.06923076923076922,0.3752136752136752,0.25,True,True,True,True,train
2023-11-24,1.0,0.02960258919163028,0.3512410724739492,0.25,True,True,True,True,train
2023-12-01,1.0,0.08785221482514695,0.39158615394882856,0.25,True,True,True,True,train
2023-12-08,1.0,0.09577801277849073,0.3395497135415423,0.25,True,True,True,True,train
2023-12-15,1.0,0.14158615394882862,0.38490934054648734,0.25,True,True,True,True,train
2023-12-22,1.0,0.10000000000000002,0.4000000000000001,0.0831723078976573,True,True,True,True,train
2023-12-29,1.0,0.10000000000000002,0.4000000000000001,0.0,True,True,True,True,train
2024-01-05,1.0,0.1375,0.3625,0.25,True,True,True,True,train
2024-01-12,1.0,0.09999999999999999,0.39999999999999997,0.2,True,True,True,True,train
2024-01-19,1.0,0.09999999999999999,0.39999999999999997,0.0,True,True,True,True,train
2024-01-26,1.0,0.10000000000000002,0.4000000000000001,0.2000000000000001,True,True,True,True,train
2024-02-02,1.0,0.10000000000000002,0.4000000000000001,0.0,True,True,True,True,train
2024-02-09,1.0,0.09999999999999999,0.39999999999999997,0.20000000000000018,True,True,True,True,train
2024-02-16,1.0,0.09999999999999999,0.39999999999999997,0.0,True,True,True,True,train
2024-02-23,1.0,0.09999999999999999,0.39999999999999997,0.0,True,True,True,True,train
2024-03-01,1.0,0.09999999999999999,0.39999999999999997,0.0,True,True,True,True,train
2024-03-08,1.0,0.09999999999999999,0.39999999999999997,0.0,True,True,True,True,train
2024-03-15,1.0,0.1,0.4,0.20000000000000012,True,True,True,True,train
2024-03-22,1.0,0.09999999999999999,0.39999999999999997,0.20000000000000012,True,True,True,True,train
2024-03-28,1.0,0.1,0.4,0.20000000000000012,True,True,True,True,train
2024-04-05,1.0,0.1,0.4,0.0,True,True,True,True,train
2024-04-12,1.0,0.02500000000000001,0.4083333333333333,0.24999999999999994,True,True,True,True,train
2024-04-19,1.0,0.1,0.4,0.14999999999999997,True,True,True,True,train
2024-04-26,1.0,0.1,0.4,0.19999999999999996,True,True,True,True,train
2024-05-03,1.0,0.1,0.4,0.0,True,True,True,True,train
2024-05-10,1.0,0.1,0.4,0.19999999999999996,True,True,True,True,train
2024-05-17,1.0,0.1,0.4,0.0,True,True,True,True,train
2024-05-24,1.0,0.1,0.4,0.19999999999999996,True,True,True,True,train
2024-05-31,1.0,0.1,0.4,0.0,True,True,True,True,train
2024-06-07,1.0,0.09999999999999999,0.39999999999999997,0.20000000000000012,True,True,True,True,train
2024-06-14,1.0,0.09999999999999999,0.39999999999999997,0.0,True,True,True,True,train
2024-06-21,1.0,0.09999999999999999,0.39999999999999997,0.0,True,True,True,True,train
2024-06-28,1.0,0.09999999999999999,0.39999999999999997,0.0,True,True,True,True,train
2024-07-05,1.0,0.09999999999999999,0.39999999999999997,0.0,True,True,True,True,train
2024-07-12,1.0,0.09999999999999999,0.39999999999999997,0.0,True,True,True,True,train
2024-07-19,1.0,0.09999999999999999,0.39999999999999997,0.19999999999999996,True,True,True,True,train
2024-07-26,1.0,0.09999999999999999,0.39999999999999997,0.19999999999999998,True,True,True,True,train
2024-08-02,1.0,0.1625,0.4000000000000001,0.2500000000000001,True,True,True,True,train
2024-08-09,1.0,0.10681818181818185,0.39999999999999997,0.25,True,True,True,True,train
2024-08-16,1.0,0.09999999999999999,0.39999999999999997,0.025000000000000133,True,True,True,True,train
2024-08-23,1.0,0.09999999999999999,0.39999999999999997,0.0,True,True,True,True,train
2024-08-30,1.0,0.09999999999999999,0.39999999999999997,0.0,True,True,True,True,train
2024-09-06,1.0,0.09999999999999999,0.39999999999999997,0.2,True,True,True,True,train
2024-09-13,1.0,0.09999999999999999,0.39999999999999997,0.0,True,True,True,True,train
2024-09-20,1.0,0.09999999999999999,0.39999999999999997,0.0,True,True,True,True,train
2024-09-27,1.0,0.09999999999999999,0.39999999999999997,0.0,True,True,True,True,train
2024-10-04,1.0,0.09999999999999999,0.39999999999999997,0.2,True,True,True,True,train
2024-10-11,1.0,0.09999999999999999,0.39999999999999997,0.0,True,True,True,True,train
2024-10-18,1.0,0.1375,0.36250000000000004,0.25,True,True,True,True,train
2024-10-25,1.0,0.11071428571428572,0.3892857142857143,0.24999999999999994,True,True,True,True,train
2024-11-01,1.0,0.1,0.4,0.10000000000000007,True,True,True,True,train
2024-11-08,1.0,0.09999999999999999,0.3625,0.24999999999999994,True,True,True,True,train
2024-11-15,1.0,0.1,0.3875,0.25,True,True,True,True,train
2024-11-22,1.0,0.09999999999999999,0.39999999999999997,0.025000000000000036,True,True,True,True,train
2024-11-29,1.0,0.09999999999999999,0.39999999999999997,0.0,True,True,True,True,train
2024-12-06,1.0,0.09999999999999999,0.39999999999999997,0.19999999999999996,True,True,True,True,train
2024-12-13,1.0,0.0,0.44444444444444453,0.2000000000000002,True,True,True,True,train
2024-12-20,1.0,0.0,0.39583333333333337,0.25,True,True,True,True,train
2024-12-27,1.0,0.0,0.40972222222222215,0.25,True,True,True,True,train
2025-01-03,1.0,0.0,0.44444444444444453,0.0,True,True,True,True,test
2025-01-10,1.0,0.0,0.44444444444444453,0.22222222222222232,True,True,True,True,test
2025-01-17,1.0,0.0,0.44444444444444453,0.0,True,True,True,True,test
2025-01-24,1.0,0.09999999999999999,0.39999999999999997,0.20000000000000023,True,True,True,True,test
2025-01-31,1.0,0.09999999999999999,0.39999999999999997,0.0,True,True,True,True,test
2025-02-07,1.0,0.1,0.4,0.20000000000000012,True,True,True,True,test
2025-02-14,1.0,0.09999999999999999,0.39999999999999997,0.20000000000000012,True,True,True,True,test
2025-02-21,1.0,0.09999999999999999,0.39999999999999997,0.0,True,True,True,True,test
2025-02-28,1.0,0.13749999999999998,0.3625,0.25,True,True,True,True,test
2025-03-07,1.0,0.09999999999999999,0.39999999999999997,0.25,True,True,True,True,test
2025-03-14,1.0,0.09999999999999999,0.39999999999999997,0.19999999999999998,True,True,True,True,test
2025-03-21,1.0,0.09999999999999999,0.39999999999999997,0.0,True,True,True,True,test
2025-03-28,1.0,0.0,0.44444444444444453,0.20000000000000023,True,True,True,True,test
2025-04-04,1.0,0.0,0.44444444444444453,0.22222222222222232,True,True,True,True,test
2025-04-11,1.0,0.0,0.44444444444444453,0.22222222222222232,True,True,True,True,test
2025-04-17,1.0,0.0,0.44444444444444453,0.0,True,True,True,True,test
2025-04-25,1.0,0.0,0.44444444444444453,0.22222222222222232,True,True,True,True,test
2025-05-02,1.0,0.09999999999999999,0.39999999999999997,0.20000000000000023,True,True,True,True,test
2025-05-09,1.0,0.09999999999999999,0.39999999999999997,0.0,True,True,True,True,test
2025-05-16,1.0,0.09999999999999999,0.39999999999999997,0.0,True,True,True,True,test
2025-05-23,1.0,0.09999999999999999,0.39999999999999997,0.19999999999999998,True,True,True,True,test
2025-05-30,1.0,0.09999999999999999,0.39999999999999997,0.0,True,True,True,True,test
2025-06-06,1.0,0.09999999999999999,0.39999999999999997,0.19999999999999996,True,True,True,True,test
2025-06-13,1.0,0.09999999999999999,0.39999999999999997,0.0,True,True,True,True,test
2025-06-20,1.0,0.09999999999999999,0.39999999999999997,0.19999999999999996,True,True,True,True,test
2025-06-27,1.0,0.09999999999999999,0.39999999999999997,0.0,True,True,True,True,test
2025-07-03,1.0,0.09999999999999999,0.39999999999999997,0.19999999999999996,True,True,True,True,test
2025-07-11,1.0,0.09999999999999999,0.39999999999999997,0.19999999999999996,True,True,True,True,test
2025-07-18,1.0,0.10000000000000002,0.3375,0.24999999999999994,True,True,True,True,test
2025-07-25,1.0,0.09999999999999999,0.39999999999999997,0.15000000000000008,True,True,True,True,test
2025-08-01,1.0,0.09999999999999999,0.39999999999999997,0.0,True,True,True,True,test
2025-08-08,1.0,0.1,0.4,0.20000000000000012,True,True,True,True,test
2025-08-15,1.0,0.09999999999999999,0.3375,0.25,True,True,True,True,test
2025-08-22,1.0,0.09999999999999999,0.39999999999999997,0.15000000000000008,True,True,True,True,test
2025-08-29,1.0,0.10000000000000002,0.3375,0.24999999999999994,True,True,True,True,test
2025-09-05,1.0,0.09999999999999999,0.39999999999999997,0.12500000000000006,True,True,True,True,test
2025-09-12,1.0,0.09999999999999999,0.39999999999999997,0.2,True,True,True,True,test
2025-09-19,1.0,0.1,0.3625,0.25,True,True,True,True,test
2025-09-26,1.0,0.09999999999999999,0.3682692307692308,0.25000000000000006,True,True,True,True,test
2025-10-03,0.9999999999999999,0.09999999999999998,0.36249999999999993,0.25000000000000006,True,True,True,True,test
2025-10-10,1.0,0.14492291334396598,0.3086770853977332,0.25,True,True,True,True,test
2025-10-17,1.0,0.1266547049441786,0.38189973544224554,0.25,True,True,True,True,test
2025-10-24,1.0,0.17213175865316926,0.3931226326003177,0.25000000000000017,True,True,True,True,test
2025-10-31,1.0,0.09999999999999999,0.39999999999999997,0.15319946585128752,True,True,True,True,test
2025-11-07,1.0,0.09999999999999999,0.39999999999999997,0.0,True,True,True,True,test
2025-11-14,1.0,0.09999999999999999,0.39999999999999997,0.19999999999999998,True,True,True,True,test
2025-11-21,1.0,0.09999999999999999,0.39999999999999997,0.2,True,True,True,True,test
2025-11-28,1.0,0.09999999999999999,0.39999999999999997,0.0,True,True,True,True,test
2025-12-05,1.0,0.09999999999999999,0.39999999999999997,0.19999999999999996,True,True,True,True,test
2025-12-12,1.0,0.09999999999999999,0.39999999999999997,0.19999999999999998,True,True,True,True,test
2025-12-19,1.0,0.09999999999999999,0.39999999999999997,0.19999999999999998,True,True,True,True,test
2025-12-26,1.0,0.09999999999999999,0.39999999999999997,0.19999999999999998,True,True,True,True,test
2025-12-31,1.0,0.09999999999999999,0.39999999999999997,0.19999999999999996,True,True,True,True,test
